Calling Party,Called Party,IMEI,IMSI,Call Date,Call Type,Start Time,End Time,Duration (seconds),,,,,,
8206523215,7470694655,5.05E+13,6.91E+14,22/01/25,SMS Out,08:04:00,N/A,0,,,,,,
8206523215,8668752393,5.05E+13,6.91E+14,05/01/25,Data Call,18:35:52,19:38:35,3763,,,,,,
8206523215,8825355533,5.05E+13,6.91E+14,01/02/25,Voice Out,06:04:14,07:29:07,5093,,,,,,
8206523215,9492219127,5.05E+13,6.91E+14,22/01/25,Voice In,04:42:12,06:03:42,4890,,,,,,
8206523215,9987854180,5.05E+13,6.91E+14,23/01/25,SMS Out,13:21:37,N/A,0,,,,,,
8206523215,7470694655,5.05E+13,6.91E+14,16/01/25,Voice Out,22:17:22,23:42:49,5127,,,,,,
8206523215,7156775642,5.05E+13,6.91E+14,06/01/25,SMS In,10:44:29,N/A,0,,,,,,
8206523215,8668752393,5.05E+13,6.91E+14,04/02/25,SMS In,08:49:12,N/A,0,,,,,,
7156775642,9492219127,8.62E+14,9.76E+14,14/01/25,SMS In,02:32:31,N/A,0,,,,,,
7156775642,8668752393,8.62E+14,9.76E+14,12/01/25,Voice In,09:30:51,11:50:19,8368,,,,,,
7156775642,7470694655,8.62E+14,9.76E+14,02/01/25,SMS Out,00:47:34,N/A,0,,,,,,
7156775642,8206523215,8.62E+14,9.76E+14,31/01/25,Voice Out,03:16:32,05:47:01,9029,,,,,,
7156775642,8668752393,8.62E+14,9.76E+14,01/02/25,Voice Out,06:38:30,08:42:27,7437,,,,,,
7156775642,9492219127,8.62E+14,9.76E+14,09/01/25,Missed Call,19:05:07,N/A,0,,,,,,
7156775642,9492219127,8.62E+14,9.76E+14,09/01/25,SMS In,19:22:24,N/A,0,,,,,,
7156775642,8668752393,8.62E+14,9.76E+14,19/01/25,SMS Out,16:28:49,N/A,0,,,,,,
7156775642,8825355533,8.62E+14,9.76E+14,31/01/25,Voice Out,15:54:27,18:26:02,9095,,,,,,
7156775642,8825355533,8.62E+14,9.76E+14,06/01/25,SMS Out,14:33:57,N/A,0,,,,,,
9492219127,8668752393,3.50E+14,2.41E+14,04/01/25,SMS Out,17:18:50,N/A,0,,,,,,
9492219127,8825355533,3.50E+14,2.41E+14,02/01/25,Voice Out,08:54:11,11:46:54,10363,,,,,,
9492219127,7470694655,3.50E+14,2.41E+14,18/01/25,SMS In,14:33:09,N/A,0,,,,,,
9492219127,7156775642,3.50E+14,2.41E+14,24/01/25,Missed Call,05:58:55,N/A,0,,,,,,
9492219127,8206523215,3.50E+14,2.41E+14,15/01/25,SMS Out,20:48:34,N/A,0,,,,,,
9492219127,9987854180,3.50E+14,2.41E+14,10/01/25,SMS Out,19:42:17,N/A,0,,,,,,
9492219127,8825270732,3.50E+14,2.41E+14,22/01/25,Voice In,06:57:57,09:40:11,9734,,,,,,
9492219127,7156775642,3.50E+14,2.41E+14,02/01/25,SMS In,20:31:19,N/A,0,,,,,,
9492219127,9987854180,3.50E+14,2.41E+14,05/01/25,Voice Out,21:19:16,22:50:04,5448,,,,,,
9492219127,8206523215,3.50E+14,2.41E+14,10/01/25,Missed Call,06:19:30,N/A,0,,,,,,
7470694655,8206523215,7.43E+14,2.09E+14,08/01/25,Missed Call,04:21:06,N/A,0,,,,,,
7470694655,7156775642,7.43E+14,2.09E+14,16/01/25,Voice Out,18:21:40,19:14:13,3153,,,,,,
7470694655,9987854180,7.43E+14,2.09E+14,22/01/25,SMS In,04:42:49,N/A,0,,,,,,
7470694655,9987854180,7.43E+14,2.09E+14,05/01/25,Data Call,05:37:24,06:35:57,3513,,,,,,
7470694655,8206523215,7.43E+14,2.09E+14,27/01/25,Voice In,03:03:08,04:55:23,6735,,,,,,
7470694655,8668752393,7.43E+14,2.09E+14,28/01/25,SMS Out,13:14:19,N/A,0,,,,,,
7470694655,9492219127,7.43E+14,2.09E+14,05/02/25,Voice Out,08:43:14,11:28:46,9932,,,,,,
7470694655,8668752393,7.43E+14,2.09E+14,29/01/25,Data Call,19:58:59,22:43:27,9868,,,,,,
8825355533,9492219127,4.18E+14,3.10E+14,04/02/25,Voice In,08:19:06,09:17:43,3517,,,,,,
8825355533,8206523215,4.18E+14,3.10E+14,31/01/25,Data Call,13:28:44,14:56:47,5283,,,,,,
8825355533,7156775642,4.18E+14,3.10E+14,06/01/25,Data Call,15:51:11,17:29:41,5910,,,,,,
8825355533,7470694655,4.18E+14,3.10E+14,31/01/25,SMS Out,19:36:05,N/A,0,,,,,,
8825355533,8206523215,4.18E+14,3.10E+14,10/01/25,Voice Out,13:26:44,14:13:46,2822,,,,,,
8825355533,7156775642,4.18E+14,3.10E+14,16/01/25,SMS Out,14:12:00,N/A,0,,,,,,
8825355533,9987854180,4.18E+14,3.10E+14,27/01/25,Voice Out,04:18:06,05:15:19,3433,,,,,,
8825355533,9987854180,4.18E+14,3.10E+14,12/01/25,Missed Call,15:31:22,N/A,0,,,,,,
8825270732,9760732911,8.25E+14,5.26E+14,31/01/25,SMS Out,04:23:34,N/A,0,,,,,,
8825270732,9574717177,8.25E+14,5.26E+14,04/01/25,Data Call,00:02:09,00:34:59,1970,,,,,,
8668752393,7153130901,4.38E+14,4.46E+14,03/01/25,Voice Out,06:25:39,09:01:58,9379,,,,,,
9987854180,8430725010,5.89E+14,8.39E+14,02/02/25,Voice In,17:24:06,19:11:38,6452,,,,,,
9987854180,7602711680,5.89E+14,8.39E+14,20/01/25,Voice In,08:53:38,09:28:14,2076,,,,,,
8206523215,8566308625,5.05E+13,6.91E+14,13/01/25,Missed Call,00:47:57,N/A,0,,,,,,
7156775642,8367102312,8.62E+14,9.76E+14,01/01/25,Voice Out,07:27:01,07:37:32,631,,,,,,
9492219127,8085595244,3.50E+14,2.41E+14,27/01/25,Missed Call,01:28:38,N/A,0,,,,,,
7470694655,9570253451,7.43E+14,2.09E+14,17/01/25,Voice In,13:12:34,15:19:04,7590,,,,,,
8825355533,7822841933,4.18E+14,3.10E+14,20/01/25,SMS In,23:19:26,N/A,0,,,,,,
8825355533,7228959548,4.18E+14,3.10E+14,14/01/25,Voice Out,21:21:30,22:04:01,2551,,,,,,
7931180841,7135489365,5.48E+14,9.48E+14,20/01/25,SMS Out,09:49:31,N/A,0,,,,,,
7931180841,7405947021,5.48E+14,9.48E+14,15/01/25,SMS In,06:03:34,N/A,0,,,,,,
7931180841,9822634374,5.48E+14,9.48E+14,29/01/25,Data Call,01:25:33,02:27:16,3703,,,,,,
7931180841,7135489365,5.48E+14,9.48E+14,01/02/25,Data Call,13:37:06,14:22:48,2742,,,,,,
7931180841,8493645209,5.48E+14,9.48E+14,24/01/25,Voice Out,05:23:41,07:22:27,7126,,,,,,
7931180841,7135489365,5.48E+14,9.48E+14,18/01/25,SMS Out,06:11:15,N/A,0,,,,,,
7931180841,7617703232,5.48E+14,9.48E+14,25/01/25,SMS Out,19:15:58,N/A,0,,,,,,
7931180841,8493645209,5.48E+14,9.48E+14,17/01/25,Voice In,21:11:36,22:34:31,4975,,,,,,
7135489365,7190807649,1.90E+14,6.47E+14,06/01/25,Voice In,18:20:16,19:35:16,4500,,,,,,
7135489365,9822634374,1.90E+14,6.47E+14,11/01/25,SMS Out,21:20:39,N/A,0,,,,,,
7135489365,7617703232,1.90E+14,6.47E+14,18/01/25,Missed Call,13:25:52,N/A,0,,,,,,
7135489365,7405947021,1.90E+14,6.47E+14,06/02/25,Voice In,13:46:36,15:40:50,6854,,,,,,
7135489365,9822634374,1.90E+14,6.47E+14,14/01/25,Missed Call,00:18:48,N/A,0,,,,,,
7135489365,8206112825,1.90E+14,6.47E+14,26/01/25,Missed Call,02:58:51,N/A,0,,,,,,
8493645209,7135489365,9.32E+14,4.66E+14,09/01/25,Missed Call,17:54:48,N/A,0,,,,,,
8493645209,7190807649,9.32E+14,4.66E+14,17/01/25,SMS In,01:23:31,N/A,0,,,,,,
8493645209,7617703232,9.32E+14,4.66E+14,17/01/25,Data Call,03:53:24,05:22:29,5345,,,,,,
8493645209,9822634374,9.32E+14,4.66E+14,23/01/25,Voice In,11:39:36,12:01:14,1298,,,,,,
8493645209,7617703232,9.32E+14,4.66E+14,09/01/25,Voice In,10:22:51,11:14:59,3128,,,,,,
8493645209,7617703232,9.32E+14,4.66E+14,09/01/25,Data Call,21:28:51,23:15:02,6371,,,,,,
7405947021,7135489365,3.96E+14,2.23E+14,09/01/25,Missed Call,20:47:47,N/A,0,,,,,,
7405947021,7135489365,3.96E+14,2.23E+14,03/01/25,SMS Out,18:55:04,N/A,0,,,,,,
7405947021,7617703232,3.96E+14,2.23E+14,22/01/25,Missed Call,02:29:02,N/A,0,,,,,,
7405947021,8493645209,3.96E+14,2.23E+14,29/01/25,Voice In,21:32:29,00:17:58,9929,,,,,,
7405947021,9822634374,3.96E+14,2.23E+14,31/01/25,Voice Out,17:02:20,18:05:03,3763,,,,,,
9822634374,7405947021,8.51E+14,8.22E+14,25/01/25,Data Call,14:34:59,14:49:45,886,,,,,,
9822634374,8206112825,8.51E+14,8.22E+14,05/01/25,Data Call,16:46:03,17:49:03,3780,,,,,,
9822634374,7617703232,8.51E+14,8.22E+14,24/01/25,Missed Call,10:03:25,N/A,0,,,,,,
9822634374,7405947021,8.51E+14,8.22E+14,02/01/25,Voice Out,08:45:02,09:21:00,2158,,,,,,
9822634374,7405947021,8.51E+14,8.22E+14,02/02/25,Voice In,00:16:32,03:05:58,10166,,,,,,
9822634374,7405947021,8.51E+14,8.22E+14,04/01/25,SMS In,12:00:46,N/A,0,,,,,,
9822634374,7931180841,8.51E+14,8.22E+14,05/02/25,SMS In,18:35:38,N/A,0,,,,,,
9822634374,8206112825,8.51E+14,8.22E+14,28/01/25,Missed Call,09:58:05,N/A,0,,,,,,
7190807649,7405947021,4.19E+14,7.80E+13,10/01/25,Missed Call,03:17:53,N/A,0,,,,,,
7190807649,7135489365,4.19E+14,7.80E+13,04/02/25,Missed Call,03:56:15,N/A,0,,,,,,
7190807649,7931180841,4.19E+14,7.80E+13,19/01/25,Voice In,01:02:42,01:32:33,1791,,,,,,
7190807649,7135489365,4.19E+14,7.80E+13,01/02/25,SMS Out,17:10:02,N/A,0,,,,,,
7190807649,9822634374,4.19E+14,7.80E+13,04/02/25,SMS Out,14:29:29,N/A,0,,,,,,
7190807649,7617703232,4.19E+14,7.80E+13,11/01/25,Voice Out,14:56:32,15:07:13,641,,,,,,
7190807649,8493645209,4.19E+14,7.80E+13,10/01/25,SMS In,20:38:15,N/A,0,,,,,,
7190807649,7135489365,4.19E+14,7.80E+13,14/01/25,Missed Call,02:12:35,N/A,0,,,,,,
7190807649,7405947021,4.19E+14,7.80E+13,10/01/25,SMS In,23:50:54,N/A,0,,,,,,
8206112825,7405947021,3.17E+14,7.07E+14,18/01/25,SMS Out,03:26:50,N/A,0,,,,,,
8206112825,7135489365,3.17E+14,7.07E+14,12/01/25,SMS In,03:58:48,N/A,0,,,,,,
8206112825,9822634374,3.17E+14,7.07E+14,08/01/25,Voice In,08:58:31,11:56:10,10659,,,,,,
8206112825,7617703232,3.17E+14,7.07E+14,05/01/25,SMS In,21:55:09,N/A,0,,,,,,
8206112825,7931180841,3.17E+14,7.07E+14,07/01/25,Data Call,06:04:45,06:16:30,705,,,,,,
8206112825,8493645209,3.17E+14,7.07E+14,02/02/25,SMS Out,03:08:29,N/A,0,,,,,,
8206112825,7405947021,3.17E+14,7.07E+14,06/02/25,SMS In,17:30:58,N/A,0,,,,,,
8206112825,9822634374,3.17E+14,7.07E+14,27/01/25,SMS In,23:34:01,N/A,0,,,,,,
8206112825,8493645209,3.17E+14,7.07E+14,27/01/25,SMS Out,14:46:59,N/A,0,,,,,,
7617703232,8206112825,7.03E+13,7.45E+14,16/01/25,SMS Out,22:03:41,N/A,0,,,,,,
7617703232,9822634374,7.03E+13,7.45E+14,12/01/25,Missed Call,17:07:48,N/A,0,,,,,,
7617703232,8493645209,7.03E+13,7.45E+14,01/01/25,Voice Out,00:02:11,01:11:42,4171,,,,,,
7617703232,9822634374,7.03E+13,7.45E+14,03/02/25,Voice In,12:44:09,14:27:03,6174,,,,,,
7617703232,9822634374,7.03E+13,7.45E+14,06/01/25,Missed Call,10:09:04,N/A,0,,,,,,
7617703232,8206112825,7.03E+13,7.45E+14,09/01/25,SMS In,09:35:26,N/A,0,,,,,,
7617703232,7405947021,7.03E+13,7.45E+14,01/01/25,Voice In,20:08:09,22:40:26,9137,,,,,,
7931180841,7834077224,5.48E+14,9.48E+14,19/01/25,SMS Out,03:52:59,N/A,0,,,,,,
7931180841,9687330847,5.48E+14,9.48E+14,04/02/25,SMS Out,17:30:31,N/A,0,,,,,,
7135489365,9797165186,1.90E+14,6.47E+14,02/01/25,Missed Call,19:42:11,N/A,0,,,,,,
8493645209,7613239921,9.32E+14,4.66E+14,25/01/25,Voice Out,13:19:51,15:45:32,8741,,,,,,
7405947021,7178837429,3.96E+14,2.23E+14,20/01/25,Voice In,15:00:34,16:01:56,3682,,,,,,
9822634374,9104461319,8.51E+14,8.22E+14,27/01/25,Data Call,16:56:59,17:28:42,1903,,,,,,
9822634374,9095085032,8.51E+14,8.22E+14,04/02/25,Missed Call,13:42:05,N/A,0,,,,,,
9822634374,7525085822,8.51E+14,8.22E+14,23/01/25,Voice Out,11:53:51,12:47:53,3242,,,,,,
7190807649,9479893753,4.19E+14,7.80E+13,02/01/25,Data Call,20:25:44,23:14:12,10108,,,,,,
7190807649,8553124639,4.19E+14,7.80E+13,26/01/25,Data Call,22:19:30,23:41:15,4905,,,,,,
7190807649,7679263497,4.19E+14,7.80E+13,06/01/25,Missed Call,20:51:00,N/A,0,,,,,,
8206112825,8874522388,3.17E+14,7.07E+14,23/01/25,Voice Out,23:48:54,01:12:18,5004,,,,,,
8206112825,9570253451,3.17E+14,7.07E+14,31/01/25,Data Call,21:24:33,22:05:14,2441,,,,,,
8206112825,8411317962,3.17E+14,7.07E+14,10/01/25,Data Call,05:54:48,07:55:42,7254,,,,,,
7617703232,7796873218,7.03E+13,7.45E+14,04/01/25,SMS In,08:33:58,N/A,0,,,,,,
7617703232,9966932640,7.03E+13,7.45E+14,04/01/25,SMS Out,05:16:29,N/A,0,,,,,,
7617703232,8987235726,7.03E+13,7.45E+14,04/02/25,SMS In,11:11:02,N/A,0,,,,,,
8391908419,7347790129,5.74E+14,8.89E+14,03/02/25,SMS In,17:02:11,N/A,0,,,,,,
8391908419,8566308625,5.74E+14,8.89E+14,16/01/25,Voice In,17:01:27,19:44:19,9772,,,,,,
8391908419,7305311722,5.74E+14,8.89E+14,23/01/25,SMS Out,00:52:40,N/A,0,,,,,,
8391908419,8729262241,5.74E+14,8.89E+14,09/01/25,SMS Out,08:40:51,N/A,0,,,,,,
8391908419,9570253451,5.74E+14,8.89E+14,01/01/25,Voice In,02:15:39,02:35:17,1178,,,,,,
8391908419,9570253451,5.74E+14,8.89E+14,29/01/25,Voice In,07:34:08,10:09:21,9313,,,,,,
8874522388,8286975694,5.57E+14,4.58E+14,03/02/25,Data Call,05:33:18,07:43:59,7841,,,,,,
8874522388,8566308625,5.57E+14,4.58E+14,15/01/25,Data Call,15:00:24,15:53:20,3176,,,,,,
8874522388,8391908419,5.57E+14,4.58E+14,06/01/25,SMS Out,00:27:34,N/A,0,,,,,,
8874522388,8729262241,5.57E+14,4.58E+14,31/01/25,Voice Out,16:45:09,16:46:49,100,,,,,,
8874522388,8566308625,5.57E+14,4.58E+14,03/02/25,SMS Out,00:58:14,N/A,0,,,,,,
7347790129,8391908419,5.83E+14,2.23E+14,05/02/25,SMS Out,22:24:42,N/A,0,,,,,,
7347790129,8286975694,5.83E+14,2.23E+14,11/01/25,Missed Call,09:44:47,N/A,0,,,,,,
7347790129,9570253451,5.83E+14,2.23E+14,01/02/25,Voice Out,21:35:17,22:45:25,4208,,,,,,
7347790129,8874522388,5.83E+14,2.23E+14,02/01/25,Voice In,13:33:06,16:02:48,8982,,,,,,
7347790129,8566308625,5.83E+14,2.23E+14,13/01/25,Voice Out,22:39:59,23:23:30,2611,,,,,,
7347790129,8566308625,5.83E+14,2.23E+14,24/01/25,SMS In,08:11:47,N/A,0,,,,,,
8286975694,8566308625,5.85E+14,6.48E+14,12/01/25,Voice Out,10:15:06,11:42:52,5266,,,,,,
8286975694,8729262241,5.85E+14,6.48E+14,12/01/25,Voice In,05:17:29,06:14:29,3420,,,,,,
8286975694,8391908419,5.85E+14,6.48E+14,23/01/25,SMS In,08:06:45,N/A,0,,,,,,
8286975694,8391908419,5.85E+14,6.48E+14,10/01/25,Missed Call,07:27:31,N/A,0,,,,,,
8286975694,7305311722,5.85E+14,6.48E+14,24/01/25,SMS Out,09:21:05,N/A,0,,,,,,
7305311722,8391908419,4.10E+14,7.91E+14,22/01/25,Voice In,20:53:08,21:00:18,430,,,,,,
7305311722,8874522388,4.10E+14,7.91E+14,15/01/25,Voice In,10:26:07,10:48:41,1354,,,,,,
7305311722,8566308625,4.10E+14,7.91E+14,26/01/25,SMS In,17:30:39,N/A,0,,,,,,
7305311722,8874522388,4.10E+14,7.91E+14,25/01/25,Missed Call,12:57:56,N/A,0,,,,,,
7305311722,7347790129,4.10E+14,7.91E+14,02/01/25,Data Call,00:11:00,02:46:46,9346,,,,,,
9570253451,7305311722,7.27E+14,5.87E+14,06/01/25,Voice Out,21:05:38,22:47:19,6101,,,,,,
9570253451,8286975694,7.27E+14,5.87E+14,01/01/25,Voice Out,00:28:34,01:29:40,3666,,,,,,
9570253451,8286975694,7.27E+14,5.87E+14,28/01/25,Data Call,10:47:40,12:20:48,5588,,,,,,
9570253451,7305311722,7.27E+14,5.87E+14,01/02/25,SMS In,16:57:44,N/A,0,,,,,,
9570253451,8566308625,7.27E+14,5.87E+14,13/01/25,Data Call,10:06:02,12:44:28,9506,,,,,,
9570253451,8729262241,7.27E+14,5.87E+14,25/01/25,SMS Out,06:16:05,N/A,0,,,,,,
8729262241,8391908419,9.20E+13,3.45E+14,27/01/25,Voice Out,11:27:19,11:46:48,1169,,,,,,
8729262241,8566308625,9.20E+13,3.45E+14,22/01/25,Missed Call,18:25:47,N/A,0,,,,,,
8729262241,8391908419,9.20E+13,3.45E+14,04/01/25,Missed Call,04:51:11,N/A,0,,,,,,
8729262241,8566308625,9.20E+13,3.45E+14,26/01/25,Voice In,18:38:00,19:10:57,1977,,,,,,
8729262241,7305311722,9.20E+13,3.45E+14,03/01/25,SMS In,06:37:54,N/A,0,,,,,,
8729262241,8391908419,9.20E+13,3.45E+14,15/01/25,Voice Out,08:51:28,10:22:45,5477,,,,,,
8729262241,8286975694,9.20E+13,3.45E+14,08/01/25,Missed Call,18:13:25,N/A,0,,,,,,
8729262241,8566308625,9.20E+13,3.45E+14,28/01/25,Voice Out,20:56:29,21:51:46,3317,,,,,,
8729262241,7347790129,9.20E+13,3.45E+14,16/01/25,Missed Call,12:11:51,N/A,0,,,,,,
8729262241,8286975694,9.20E+13,3.45E+14,25/01/25,Data Call,06:10:47,08:47:32,9405,,,,,,
8566308625,7347790129,1.23E+14,5.10E+14,08/01/25,SMS Out,00:06:12,N/A,0,,,,,,
8566308625,8391908419,1.23E+14,5.10E+14,05/02/25,Voice Out,22:17:21,00:13:34,6973,,,,,,
8566308625,9570253451,1.23E+14,5.10E+14,24/01/25,SMS In,06:56:53,N/A,0,,,,,,
8566308625,8286975694,1.23E+14,5.10E+14,12/01/25,Missed Call,16:45:49,N/A,0,,,,,,
8566308625,7305311722,1.23E+14,5.10E+14,05/02/25,SMS In,14:03:10,N/A,0,,,,,,
8566308625,7305311722,1.23E+14,5.10E+14,24/01/25,Voice In,14:40:48,17:13:45,9177,,,,,,
8566308625,7305311722,1.23E+14,5.10E+14,04/01/25,Voice Out,02:21:35,04:36:24,8089,,,,,,
8391908419,9763871761,5.74E+14,8.89E+14,23/01/25,Missed Call,01:25:45,N/A,0,,,,,,
8391908419,9129091184,5.74E+14,8.89E+14,22/01/25,SMS Out,03:41:55,N/A,0,,,,,,
8874522388,9285055379,5.57E+14,4.58E+14,21/01/25,Voice In,04:09:56,05:58:04,6488,,,,,,
8874522388,8416362506,5.57E+14,4.58E+14,30/01/25,SMS Out,21:15:32,N/A,0,,,,,,
8874522388,8936088140,5.57E+14,4.58E+14,05/01/25,Missed Call,03:10:20,N/A,0,,,,,,
7347790129,9093126709,5.83E+14,2.23E+14,16/01/25,Missed Call,21:21:13,N/A,0,,,,,,
7347790129,7956708682,5.83E+14,2.23E+14,11/01/25,Voice Out,21:04:40,23:08:25,7425,,,,,,
7347790129,8998172661,5.83E+14,2.23E+14,17/01/25,SMS Out,08:35:50,N/A,0,,,,,,
8286975694,9104461319,5.85E+14,6.48E+14,28/01/25,Data Call,16:27:08,19:17:32,10224,,,,,,
8286975694,8988401785,5.85E+14,6.48E+14,03/01/25,Missed Call,10:02:13,N/A,0,,,,,,
7305311722,8712130766,4.10E+14,7.91E+14,29/01/25,SMS Out,04:34:37,N/A,0,,,,,,
9570253451,7935808152,7.27E+14,5.87E+14,21/01/25,Data Call,11:07:51,13:01:58,6847,,,,,,
9570253451,8668752393,7.27E+14,5.87E+14,06/02/25,Voice Out,07:11:24,08:46:02,5678,,,,,,
8729262241,9714180729,9.20E+13,3.45E+14,27/01/25,Data Call,13:40:15,14:07:05,1610,,,,,,
8729262241,8388459302,9.20E+13,3.45E+14,03/02/25,Missed Call,15:55:09,N/A,0,,,,,,
8566308625,7003643761,1.23E+14,5.10E+14,05/01/25,Data Call,21:55:45,00:26:31,9046,,,,,,
7892805095,7436285301,1.10E+13,1.07E+14,05/01/25,Data Call,11:57:58,14:47:40,10182,,,,,,
7892805095,9834944209,1.10E+13,1.07E+14,06/02/25,Data Call,21:02:58,21:32:53,1795,,,,,,
7892805095,9526120190,1.10E+13,1.07E+14,26/01/25,Data Call,05:40:41,07:21:08,6027,,,,,,
7892805095,7436285301,1.10E+13,1.07E+14,05/01/25,Voice Out,10:25:47,12:51:20,8733,,,,,,
7892805095,8085579424,1.10E+13,1.07E+14,03/02/25,Missed Call,10:26:58,N/A,0,,,,,,
7892805095,9279795013,1.10E+13,1.07E+14,08/01/25,Missed Call,17:37:39,N/A,0,,,,,,
8759096809,8085579424,7.62E+14,1.29E+14,03/01/25,SMS In,17:43:02,N/A,0,,,,,,
8759096809,9892127126,7.62E+14,1.29E+14,01/02/25,Data Call,01:42:58,03:44:02,7264,,,,,,
8759096809,7436285301,7.62E+14,1.29E+14,20/01/25,SMS In,00:10:57,N/A,0,,,,,,
8759096809,8085579424,7.62E+14,1.29E+14,03/01/25,Data Call,06:45:41,09:06:43,8462,,,,,,
8759096809,9526120190,7.62E+14,1.29E+14,02/02/25,Voice In,02:25:53,03:04:39,2326,,,,,,
8085579424,9834944209,9.99E+14,3.23E+14,14/01/25,Voice In,07:10:04,09:18:12,7688,,,,,,
8085579424,7436285301,9.99E+14,3.23E+14,27/01/25,SMS Out,08:52:35,N/A,0,,,,,,
8085579424,9834944209,9.99E+14,3.23E+14,07/01/25,SMS In,19:34:29,N/A,0,,,,,,
8085579424,7436285301,9.99E+14,3.23E+14,21/01/25,Missed Call,18:55:58,N/A,0,,,,,,
8085579424,9892127126,9.99E+14,3.23E+14,22/01/25,Missed Call,12:46:08,N/A,0,,,,,,
8085579424,9279795013,9.99E+14,3.23E+14,14/01/25,SMS Out,07:45:48,N/A,0,,,,,,
8085579424,7892805095,9.99E+14,3.23E+14,16/01/25,Data Call,22:42:24,00:48:06,7542,,,,,,
8085579424,9834944209,9.99E+14,3.23E+14,02/01/25,SMS Out,16:47:23,N/A,0,,,,,,
8085579424,9834944209,9.99E+14,3.23E+14,24/01/25,Voice In,07:07:20,08:38:28,5468,,,,,,
9279795013,9892127126,1.61E+14,3.54E+14,11/01/25,Missed Call,23:56:51,N/A,0,,,,,,
9279795013,9892127126,1.61E+14,3.54E+14,06/02/25,Missed Call,00:13:50,N/A,0,,,,,,
9279795013,8759096809,1.61E+14,3.54E+14,10/01/25,SMS Out,09:44:28,N/A,0,,,,,,
9279795013,9526120190,1.61E+14,3.54E+14,23/01/25,SMS In,11:35:18,N/A,0,,,,,,
9279795013,9834944209,1.61E+14,3.54E+14,05/02/25,Data Call,00:18:43,03:05:32,10009,,,,,,
9279795013,8759096809,1.61E+14,3.54E+14,03/01/25,Missed Call,02:15:55,N/A,0,,,,,,
7436285301,9892127126,8.43E+14,7.68E+14,24/01/25,SMS Out,20:26:07,N/A,0,,,,,,
7436285301,9279795013,8.43E+14,7.68E+14,24/01/25,Voice In,23:18:23,01:21:23,7380,,,,,,
7436285301,8759096809,8.43E+14,7.68E+14,20/01/25,Voice In,16:43:29,17:16:45,1996,,,,,,
7436285301,9834944209,8.43E+14,7.68E+14,08/01/25,Missed Call,00:41:27,N/A,0,,,,,,
7436285301,9892127126,8.43E+14,7.68E+14,14/01/25,SMS Out,00:05:49,N/A,0,,,,,,
7436285301,7892805095,8.43E+14,7.68E+14,30/01/25,Voice Out,06:10:38,07:56:52,6374,,,,,,
7436285301,8085579424,8.43E+14,7.68E+14,12/01/25,SMS Out,18:37:19,N/A,0,,,,,,
9892127126,9526120190,4.52E+14,3.78E+14,01/01/25,Missed Call,06:25:04,N/A,0,,,,,,
9892127126,9526120190,4.52E+14,3.78E+14,05/01/25,Voice Out,09:50:21,10:56:13,3952,,,,,,
9892127126,9279795013,4.52E+14,3.78E+14,01/02/25,SMS Out,06:16:35,N/A,0,,,,,,
9892127126,9526120190,4.52E+14,3.78E+14,02/01/25,SMS In,04:17:19,N/A,0,,,,,,
9892127126,9279795013,4.52E+14,3.78E+14,01/01/25,SMS Out,04:37:03,N/A,0,,,,,,
9892127126,7436285301,4.52E+14,3.78E+14,11/01/25,Voice Out,15:38:34,17:40:37,7323,,,,,,
9892127126,8085579424,4.52E+14,3.78E+14,17/01/25,SMS In,21:08:34,N/A,0,,,,,,
9892127126,9279795013,4.52E+14,3.78E+14,13/01/25,Voice Out,13:44:23,15:59:05,8082,,,,,,
9892127126,7436285301,4.52E+14,3.78E+14,03/02/25,Data Call,21:03:15,21:17:18,843,,,,,,
9892127126,9834944209,4.52E+14,3.78E+14,20/01/25,SMS In,14:10:41,N/A,0,,,,,,
9834944209,9526120190,3.27E+14,6.77E+13,04/02/25,SMS In,13:35:55,N/A,0,,,,,,
9834944209,7436285301,3.27E+14,6.77E+13,09/01/25,Voice In,21:26:23,22:00:22,2039,,,,,,
9834944209,8085579424,3.27E+14,6.77E+13,10/01/25,Missed Call,09:14:45,N/A,0,,,,,,
9834944209,7892805095,3.27E+14,6.77E+13,09/01/25,Voice Out,14:36:17,16:14:09,5872,,,,,,
9834944209,9526120190,3.27E+14,6.77E+13,26/01/25,Voice In,23:01:39,01:18:02,8183,,,,,,
9834944209,9526120190,3.27E+14,6.77E+13,11/01/25,SMS Out,13:01:59,N/A,0,,,,,,
9834944209,9279795013,3.27E+14,6.77E+13,06/01/25,SMS Out,06:17:36,N/A,0,,,,,,
9526120190,9279795013,1.27E+14,4.77E+13,26/01/25,SMS Out,17:20:02,N/A,0,,,,,,
9526120190,7892805095,1.27E+14,4.77E+13,28/01/25,Missed Call,16:00:12,N/A,0,,,,,,
9526120190,9834944209,1.27E+14,4.77E+13,15/01/25,Data Call,09:40:51,10:45:56,3905,,,,,,
9526120190,8759096809,1.27E+14,4.77E+13,25/01/25,SMS In,00:49:25,N/A,0,,,,,,
9526120190,7892805095,1.27E+14,4.77E+13,01/02/25,Voice Out,20:50:01,23:44:11,10450,,,,,,
9526120190,9279795013,1.27E+14,4.77E+13,28/01/25,Data Call,21:19:28,00:14:27,10499,,,,,,
9526120190,9279795013,1.27E+14,4.77E+13,26/01/25,SMS In,11:35:30,N/A,0,,,,,,
